anchor_id,proposed_id,title,role,rationale_ko,source,line_start,line_end,excerpt,linked_item_ids,prior_proof_statuses,proof_support,novelty_assessment
role-7f7d9023cba5b5c4,T-A3,T-A3 — Selection-marginalized boost–tilt separability  [Conditional → Forecast],research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",31,40,"### T-A3 — Selection-marginalized boost–tilt separability  [Conditional → Forecast]

**Statement.** Let `b(z)` be the kinematic (boost) dipole profile including the redshift-selection correction of von Hausegger–Dalang (2025), and `τ(z)` a global-tilt profile with transition `z_T`. If `τ` is not in the span of `{b, ∂_β b}` over the observed `z`-range (a genericity condition satisfied when `z_T` lies inside the range), then the residual `r(z) = m(z) − \hat A\,b(z)` (with `\hat A` the LS boost amplitude) has zero expectation under the boost hypothesis and nonzero expectation under the tilt hypothesis, and the Fisher information for boost-vs-tilt separation is `F = Σ_z (Δr(z)/σ_z)² > 0`, growing with depth coverage `z_max` and source count `N` (`σ_z ∝ N^{-1/2}`).

**Proof sketch.** `r` is the projection of `m` onto the orthogonal complement of the boost template; under boost, `E[r]=0`; under tilt, `E[r]=` the component of `τ` orthogonal to `b`, nonzero by the genericity condition. `F` is the standard Gaussian two-hypothesis Fisher information. ∎

**Numerical support.** N3-A: residual AUC→1.0, Fisher sep→~8 with `z_max=3, N=10⁶`. N3-B: the naive flatness statistic is **not** a valid test (FPR→100% under selection stress) — only the residual statistic is calibrated.

**To close.** Replace the toy `b,τ` with the survey-specific selection function and a covariant tilt template (`06` T-B3); propagate the full covariance; report the forecast significance for DESI/Quaia/SKA.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-64118825a227dd25,T-A4,T-A4 — Tilt-channel projection (one-dimensionality)  [Conditional],research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",41,52,"### T-A4 — Tilt-channel projection (one-dimensionality)  [Conditional]

**Statement.** Under the dipole premise and the legacy transfer, the FLRW-departure log-evidence decomposes additively as `ln B = ln B_tilt + ln B_shear + I` with `ln B_shear ≤ 0` (anisotropic shear geometry disfavoured) and `ln B_tilt / ln B ≈ 1`. The data project onto the one-dimensional tilt subspace; the geometric (shear/vorticity) directions carry no positive evidence.

**Proof sketch / status.** Empirical decomposition (manuscript ch07/ch08): `ln B_tilt=+26.40`, `ln B_shear=−0.87`, `I=−0.07`. `ln B_shear≤0` follows from the shear adding an Occam-penalized parameter that the data set to zero (the data prefer `Σ²=0`). One-dimensionality = the evidence is a monotone function of the single tilt rapidity `β`.

**Numerical support.** N5: tilt fraction ~104%; sign structure stable in 20k channel reweightings (0 violations).

**To close.** Establish the decomposition as an orthogonal evidence projection under a stated prior factorization; bound `I`; restate transfer-conditionally.

---
","[""ad8bac17116f324a0acde125c722acfd""]","{""proof_completion_unconfirmed"": 1}",NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-c512d8fb1c4e1efb,T-B1,"T-B1 — Almost-EGS tilt loophole (sharpened)  [Conditional, grounded]",research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",55,62,"### T-B1 — Almost-EGS tilt loophole (sharpened)  [Conditional, grounded]

**Statement.** An almost-isotropic CMB temperature field (to `O(ε)`) for all fundamental observers, together with the Copernican principle, bounds the shear scalar `Σ = O(ε)` (Stoeger–Maartens–Ellis 1995) **only under additional constraints on the multipole derivatives**, and does **not** bound the tilt rapidity `β` of the matter frame nor the curl degrees of freedom (`curl E_{ab}`, `curl σ_{ab}`, `H_{ab}`). Hence a tilt `β ~ O(\text{dipole})` is compatible with an almost-isotropic CMB, and the matter dipole is the unique low-order observational handle on it.

**Status.** Grounded: SME almost-EGS + the explicit counterexamples of Nilsson–Uggla–Wainwright–Lim (1999) and Lim–Nilsson–Wainwright (2001) (""an almost isotropic CMB temperature does not imply an almost isotropic universe""); the unconstrained curl d.o.f. are noted in the covariant-cosmology reviews. This is the GR justification for the tilt-sector focus.

**To close.** Write the explicit `1+3` multipole-constraint chain showing exactly which derivative conditions are needed and where `β` escapes; cite the loophole literature precisely.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-bb9096c34c348bc0,T-B2,T-B2 — Tilt-sector confinement (exclusion)  [Conditional],research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",63,72,"### T-B2 — Tilt-sector confinement (exclusion)  [Conditional]

**Statement.** Let the observed matter dipole correspond to a departure amplitude `A_obs`. Under the MES linear shear ceiling `Σ²_max` and the Saadeh vorticity bound `W² < W²_Saadeh`, any FLRW departure that reproduces `A_obs` through the geometric (shear/vorticity) sector is excluded: the Frobenius-coupled vorticity required by a dipole-scale shear exceeds `W²_Saadeh` by ~8 orders of magnitude, and the shear required for the observed CMB quadrupole saturates/exceeds the MES window. Therefore the departure is confined to the tilt (boost) sector.

**Proof sketch.** `W² = R_WS² Σ²` (Frobenius coupling); a shear in the CMB sensitivity window `σ/H ~ 10⁻⁶` gives `W² ~ 10⁻¹³ ≫ W²_Saadeh ~ 10⁻²¹`; the tilt defect `Ω_tilt ~ (1+w)Ω_m sinh²β ~ β²` reproduces `A_obs` at the observed `β` without geometric shear. ∎ (orders-of-magnitude)

**Numerical support.** N4: vorticity margin ~8 dex over the Saadeh bound; tilt occupies ~2.7× the linear shear ceiling.

**To close.** Use the physical `Σ²_max`, `W²_Saadeh`, and `R_WS` (not toy values); state the exclusion confidence as a function of the bound uncertainties.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-3e449104c2c16bb3,T-B3,"T-B3 — Depth signature of a global tilt  [Conditional, template]",research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",73,80,"### T-B3 — Depth signature of a global tilt  [Conditional, template]

**Statement.** A global tilt (Turner tilted universe; Tsagas tilted cosmology) produces a matter-dipole amplitude that is redshift-dependent, with a transition redshift `z_T` at which the tilt contribution to the deceleration/peculiar dipole changes sign or behaviour, distinct from the (selection-corrected) kinematic profile.

**Status.** Grounded in the tilted-cosmology literature (the q-dipole sign change at a transition redshift). Stated as a *template*, not a numerical prediction, because `z_T` and the amplitude depend on the tilt model.

**To close.** Derive `z_T(model)` from the covariant tilt evolution; supply the template `τ(z)` used in T-A3/N3 from this derivation rather than the toy `tanh`.
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-7f2b20fd335a5e71,T-B4,T-B4 (secondary) — Neutrino-quadrupole exact closure  [Conditional],research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",81,86,"### T-B4 (secondary) — Neutrino-quadrupole exact closure  [Conditional]

**Statement.** For collisionless neutrinos after decoupling, the `T_eff` tangency diagnostic `D_{ν,≥2}=0` holds exactly, so the finite-dimensional `T_eff` manifold is an invariant submanifold of the Boltzmann hierarchy and the neutrino quadrupole closure is exact (not perturbative). (Transfer-conditional for the resulting `D₂` share.)

---
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-a974dcb75935f0d6,T-C1,T-C1 — Falsifiable tomographic discriminant (forecast)  [Forecast],research_proposal_candidate,연구제안서가 구체적인 명제와 증명 목표를 후보로 명시한다.,"{""content_id"": ""f05a6b5aff005cf873671648ae644843bb6604750e8e193ba561188e7bae7f61:dd0517db"", ""git_blob"": null, ""id"": ""1a5f5681768a6c9c93ad07a001ba776b"", ""observed_commit"": ""9271a43e083f5e86ab24744a6bfea09886cf3334"", ""path"": ""docs/audits/external_research_inputs_2026-06-20/publishable_data_analysis_program.zip!/04_THEOREM_CANDIDATES.md"", ""source_id"": ""htt_pre_rewrite""}",89,98,"### T-C1 — Falsifiable tomographic discriminant (forecast)  [Forecast]

**Statement.** The selection-marginalized residual tomographic dipole profile `r(z)` is, under the tilt hypothesis, a specific function of `z` (the orthogonalized tilt template of T-B3). A measurement of `r(z)` over `z ∈ [0, z_max]` with `N` sources distinguishes boost from tilt at a significance set by the Fisher information of T-A3; with `z_max ≳ 3` and `N ≳ 10⁶` (DESI/Quaia/SKA-scale), the separation is decisive in the toy, and the naive flatness test is explicitly invalid.

**Status.** Forecast, demonstrated in N3. This is the central publishable data-analysis result: **a concrete, falsifiable test that future tomographic dipole data can run, with the correct (selection-marginalized) statistic and a covariant tilt template.**

**To close.** Apply to real DESI DR1 QSO / Quaia / radio with the survey selection function; report the measured `r(z)` and the boost-vs-tilt likelihood ratio with full systematics (mask, magnification bias, estimator) per `07`.

---
",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-b6cd7fef04e0bb47,A1,"identifiable subspace of `g=(Σ²,W²,Ω_tilt,Ω_k)` from {CMB-T, radial-v} is rank 2; `W²,Ω_k` in the joint null",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",11,11,"| A1 ★ | identifiable subspace of `g=(Σ²,W²,Ω_tilt,Ω_k)` from {CMB-T, radial-v} is rank 2; `W²,Ω_k` in the joint null | `obsstat/egs3_graded_comparator.py` · `test_egs3_axis_a::A1*` | proved |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-f7be82ba76146c63,A1,"identifiable subspace of `g=(Σ²,W²,Ω_tilt,Ω_k)` from {CMB-T, radial-v} is rank 2; `W²,Ω_k` in the joint null",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",11,11,"| A1 ★ | identifiable subspace of `g=(Σ²,W²,Ω_tilt,Ω_k)` from {CMB-T, radial-v} is rank 2; `W²,Ω_k` in the joint null | `obsstat/egs3_graded_comparator.py` · `test_egs3_axis_a::A1*` | proved |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-5c74d4ea13cfeafd,A2,the NT2-A1 Fisher–CR floor is reparametrization-invariant → one floor bounds all five scalars,research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",12,12,| A2 | the NT2-A1 Fisher–CR floor is reparametrization-invariant → one floor bounds all five scalars | `egs2_fisher` · `test_egs3_axis_a::A2*` | proved |,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-ecafb77c3220731c,A2,the NT2-A1 Fisher–CR floor is reparametrization-invariant → one floor bounds all five scalars,research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",12,12,| A2 | the NT2-A1 Fisher–CR floor is reparametrization-invariant → one floor bounds all five scalars | `egs2_fisher` · `test_egs3_axis_a::A2*` | proved |,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-7ba8532111bde00c,A3,"`Π` is a calibrated **e-value**: `E=1[x>t]/α`, null mean 1, Markov `P(E≥1/β)≤β`; S4 domination ⇒ conservative",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",13,13,"| A3 | `Π` is a calibrated **e-value**: `E=1[x>t]/α`, null mean 1, Markov `P(E≥1/β)≤β`; S4 domination ⇒ conservative | `obsstat/egs3_calibration.py` · `A3*` | proved (MC) |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-efdc957e7f4d1194,A3,"`Π` is a calibrated **e-value**: `E=1[x>t]/α`, null mean 1, Markov `P(E≥1/β)≤β`; S4 domination ⇒ conservative",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",13,13,"| A3 | `Π` is a calibrated **e-value**: `E=1[x>t]/α`, null mean 1, Markov `P(E≥1/β)≤β`; S4 domination ⇒ conservative | `obsstat/egs3_calibration.py` · `A3*` | proved (MC) |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-3ebfaddaa628b13f,A4,"`(a₂,a₃,dipole)` Rao-Blackwell-dominates any raw estimator (`Var_RB ≤ Var_raw`)",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",14,14,"| A4 | `(a₂,a₃,dipole)` Rao-Blackwell-dominates any raw estimator (`Var_RB ≤ Var_raw`) | `egs3_calibration.py` · `A4*` | proved |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-4c8966cf7bd263e5,A4,"`(a₂,a₃,dipole)` Rao-Blackwell-dominates any raw estimator (`Var_RB ≤ Var_raw`)",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",14,14,"| A4 | `(a₂,a₃,dipole)` Rao-Blackwell-dominates any raw estimator (`Var_RB ≤ Var_raw`) | `egs3_calibration.py` · `A4*` | proved |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-4d0e8ab1bb16d455,B1,"semi-native shear→multipole transfer `r_ℓ`; the genuine floor is a **k-profile**, saturating at 0.632 for super-horizon shear and below at finite k",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",20,20,"| B1 ★ | semi-native shear→multipole transfer `r_ℓ`; the genuine floor is a **k-profile**, saturating at 0.632 for super-horizon shear and below at finite k | `bass/transfer/shear_quadrupole_seminative.py` · `test_egs3_axis_b::B1*` | proved (sharpens NT2-A1) |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-8eef1c6e0a1b7e0c,B1,"semi-native shear→multipole transfer `r_ℓ`; the genuine floor is a **k-profile**, saturating at 0.632 for super-horizon shear and below at finite k",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",20,20,"| B1 ★ | semi-native shear→multipole transfer `r_ℓ`; the genuine floor is a **k-profile**, saturating at 0.632 for super-horizon shear and below at finite k | `bass/transfer/shear_quadrupole_seminative.py` · `test_egs3_axis_b::B1*` | proved (sharpens NT2-A1) |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-5387340246348d70,B2,depth gap is a **Volterra functional** of `Π` with kernel `exp(−3∫H)`; verified == ODE + Grönwall,research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",21,21,| B2 | depth gap is a **Volterra functional** of `Π` with kernel `exp(−3∫H)`; verified == ODE + Grönwall | `obsstat/egs3_volterra_memory.py` · `B2*` | proved |,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-91a5d12039be0c5e,B2,depth gap is a **Volterra functional** of `Π` with kernel `exp(−3∫H)`; verified == ODE + Grönwall,research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",21,21,| B2 | depth gap is a **Volterra functional** of `Π` with kernel `exp(−3∫H)`; verified == ODE + Grönwall | `obsstat/egs3_volterra_memory.py` · `B2*` | proved |,[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-7f49db886d105c84,B3,"vorticity re-opens in the **transverse** velocity channel (`n·Ω·m≠0`, rank 3); CMB B-modes named",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",22,22,"| B3 | vorticity re-opens in the **transverse** velocity channel (`n·Ω·m≠0`, rank 3); CMB B-modes named | `obsstat/egs3_vorticity_channels.py` · `B3*` | proved |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-f4af788f176b8ead,B3,"vorticity re-opens in the **transverse** velocity channel (`n·Ω·m≠0`, rank 3); CMB B-modes named",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",22,22,"| B3 | vorticity re-opens in the **transverse** velocity channel (`n·Ω·m≠0`, rank 3); CMB B-modes named | `obsstat/egs3_vorticity_channels.py` · `B3*` | proved |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-5e8d89665f9ac8c1,B4,"covariant bracket constants: H3 coefficient `κ/(1+R)`, nondegeneracy `C_up κ(1+R)>1` (κ=4/21,C_up=9)",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""5592027a896d761afade914f82b7879195a8aef2b5e04655ff1f10bdef81f6eb:dd0517db"", ""git_blob"": ""820af7e366e98b3d27e91318fac399e5b9e50a61"", ""id"": ""3b63db0c6189ca12d80f1475459a3927"", ""observed_commit"": ""2fb6d89d202e14bce3c238e68a15d16c22d7eb8c"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",23,23,"| B4 | covariant bracket constants: H3 coefficient `κ/(1+R)`, nondegeneracy `C_up κ(1+R)>1` (κ=4/21,C_up=9) | `wolfram/egs3_bracket_constants.wls` · `make egs3-wolfram` | symbolic PASS |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
role-b78fce37349e2480,B4,"covariant bracket constants: H3 coefficient `κ/(1+R)`, nondegeneracy `C_up κ(1+R)>1` (κ=4/21,C_up=9)",research_proposal_candidate,원문 후보 문서의 개별 표/행이다. 원문의 proved/conditional/forecast 표기는 전사한 맥락이며 본 작업의 검증 판정이 아니다.,"{""content_id"": ""9bdab9a3b04f0332101f8eb11d9416dd7358a43b38d6e90729c148df10304da2:dd0517db"", ""git_blob"": ""bf897fd9f8794b980a72d719a3a4a08f912f361d"", ""id"": ""bc712254a83d2afa9f660b1b0e021d53"", ""observed_commit"": ""1650fbcccab4fc7fcfb84abc89c85e5b0631d5ea"", ""path"": ""docs/research_program/egs3/THEOREM_CANDIDATES.md"", ""source_id"": ""htt_base""}",23,23,"| B4 | covariant bracket constants: H3 coefficient `κ/(1+R)`, nondegeneracy `C_up κ(1+R)>1` (κ=4/21,C_up=9) | `wolfram/egs3_bracket_constants.wls` · `make egs3-wolfram` | symbolic PASS |",[],{},NOT_ESTABLISHED_FOR_THIS_PROPOSAL,NOT_EVALUATED
